Default,term,installment,grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_high,inq_last_6mths,pub_rec,revol_bal,revol_util,total_acc,total_rec_int,recoveries,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d,last_fico_range_high,last_fico_range_low,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,total_bc_limit
Fully Paid,2,558.32,3,220,3,1,115000,3,3,4,218,13,17.71,0,251,694,2,1,20359,73.5,32,6594.04,0,29,15566.03,26,684,680,0,370199,2,6,3,5,5,62286,81,0,0,13829,79,27700,2,0,8,6,41133,7341,73.5,122,253,63,5,2,73,4,0,2,3,10,17,4,13,2,11,4,100,50,1,27700
Fully Paid,1,478.19,2,449,3,3,45000,1,3,4,114,41,16.93,1,92,664,1,1,9481,55,22,1875.78,0,34,7282.27,26,579,575,0,30361,2,1,1,1,5,20880,97,0,1,7663,55,17100,0,0,1,2,5060,5000,62,118,262,17,5,1,43,0,0,3,5,13,3,5,19,3,6,1,50,66.7,1,15000
Fully Paid,2,689.37,3,598,3,1,70000,2,4,6,60,30,12.08,0,170,704,0,0,19212,52.8,33,5193.85,0,21,23530.56,18,674,670,706,160833,2,1,0,1,19,11243,72,3,3,8166,59,36400,0,1,1,4,13403,11092,57.7,258,231,1,1,2,1,8,0,4,5,6,15,10,16,7,12,3,93.7,40,0,26200
Fully Paid,1,130.63,1,533,3,1,90000,2,2,3,322,3,24.85,0,47,729,1,0,15478,33.5,38,387.84,0,5,2240.87,3,734,730,0,392502,3,4,1,3,7,70560,73,4,5,4870,60,46200,0,6,3,8,28036,24875,31.5,152,172,3,3,7,6,4,3,3,5,11,14,9,17,6,15,5,92.1,20,0,36300
Fully Paid,1,200.09,3,53,9,3,25000,2,3,4,7,17,6.82,0,267,699,0,0,4877,46,6,756.73,0,28,290.41,26,724,720,0,4877,0,0,0,0,12,0,74,1,3,2768,46,10600,0,0,1,3,1626,3358,55.2,131.5,37,10,10,0,10,10,0,2,2,3,0,3,6,3,3,1,100,0,0,7500
Charged Off,2,381.07,4,61,3,1,45000,3,3,4,305,39,13.57,0,227,674,3,0,16081,45.7,32,3320.06,0,28,381.07,36,599,595,0,138530,4,0,1,3,4,0,74,5,6,5773,46,35200,3,3,6,9,11544,407,95.3,199,198,0,0,1,42,1,0,2,2,6,8,12,23,8,13,6,93.7,100,0,8600
Fully Paid,1,306.45,1,413,3,1,106000,1,2,3,252,12,16.45,0,163,814,0,0,45381,16,32,1019.57,0,32,915.73,26,814,810,0,538645,0,9,0,2,13,174034,86,0,0,4570,74,81800,0,0,0,2,31685,24818,19.9,129,366,40,13,6,40,5,0,3,3,5,12,6,13,5,17,0,100,0,0,31000
Charged Off,1,329.67,2,412,4,1,105000,3,10,1,138,10,36.81,7,37,664,2,2,4268,34,37,1773.25,0,19,346.15,26,584,580,0,112500,3,6,2,2,1,108232,72,1,1,2717,34,12446,0,0,2,3,10227,1450,74,134,328,1,1,1,1,0,1,4,3,5,19,5,14,4,11,3,59,50,1,5800
Fully Paid,1,1177.27,3,635,2,1,240000,2,2,3,331,29,4.3,0,172,664,0,0,37389,85.9,17,7318.95,0,16,1177.11,9,729,725,0,452079,0,0,0,0,104,0,74,1,2,18524,86,43800,0,0,2,3,50231,3826,91.2,104,234,7,7,5,7,7,1,5,5,5,1,9,11,7,10,2,87.5,80,0,38800
Charged Off,1,504.55,3,334,1,3,89000,3,3,4,83,34,34.58,0,43,664,1,1,32901,81.4,43,445.07,1315.29,1,504.55,34,579,575,0,97812,2,9,1,3,1,64911,81,1,3,5882,81,40400,0,1,2,6,3623,3088,90.5,220,113,5,1,1,5,5,0,11,12,18,17,18,25,15,27,2,100,83.3,1,32400
Fully Paid,1,166.05,3,487,10,3,60000,3,8,9,32,27,19.27,0,23,709,2,0,18425,43,30,969.37,0,16,165.95,26,619,615,0,22371,2,1,0,1,15,2583,19,7,8,12567,36,42800,0,0,2,9,1721,6134,70.2,140,129,4,4,0,8,2,0,3,5,10,7,11,22,7,13,7,93.1,20,0,20600
Fully Paid,1,375.91,3,36,5,3,65000,3,3,4,81,4,21.88,0,74,674,0,0,9862,64.5,28,2399.13,0,38,1434.29,26,784,780,65,36886,1,5,1,4,2,27024,68,3,4,2513,67,15300,0,5,4,8,3074,5593,49.2,110,156,7,2,0,10,8,1,3,5,10,12,8,16,6,13,4,96.3,50,0,11000
Fully Paid,1,192.74,4,108,4,1,101000,3,11,11,361,4,25.55,0,289,679,2,0,27478,88,21,964.43,0,28,3585.38,31,689,685,0,626910,1,2,1,1,10,120507,94,1,3,10317,88,31050,2,0,6,5,44779,3172,92,98,67,6,6,1,6,0,0,9,10,10,8,11,12,11,14,3,100,66.7,0,28550
Fully Paid,1,83.03,3,24,1,1,50400,2,4,6,316,5,12.48,0,286,669,0,1,35,1.1,12,165.05,0,17,2179.55,2,534,530,590,197397,0,1,0,1,18,18414,84,2,3,35,73,3200,0,0,3,6,39479,1965,1.7,134,131,7,7,2,23,1,2,1,1,3,4,3,6,1,5,2,83.3,0,0,2000
Fully Paid,1,741.18,4,385,7,1,52000,2,3,4,17,26,26.17,0,17,689,1,1,16582,63.5,32,5485.79,0,16,740.81,26,709,705,0,227688,1,2,2,3,10,25903,85,2,4,9177,75,26100,2,6,5,9,22769,4795,72.1,112,212,5,5,3,5,4,0,4,4,14,9,7,20,6,10,4,100,25,0,17200
Fully Paid,1,659.33,2,73,2,3,185000,3,3,4,266,21,25.7,0,19,689,1,0,31201,90.2,28,3703.99,0,16,659.33,26,604,600,0,64907,0,6,3,4,7,33706,50,1,1,9014,60,34600,0,0,2,5,3818,2615,92.2,156,188,8,7,0,125,3,0,8,9,11,15,10,12,9,17,4,100,77.8,0,33600
Fully Paid,1,193.68,2,351,5,3,25200,2,3,4,333,4,10.48,0,291,684,1,0,4446,39,11,1048.88,0,19,1138.43,9,769,765,1077,4446,0,0,0,0,12,0,74,3,6,2294,39,11400,0,0,4,6,445,3953,47.3,131.5,50,7,7,0,7,0,0,5,7,7,0,10,11,7,10,3,100,14.3,0,7500
Fully Paid,1,746.44,1,45,3,3,107000,2,1,2,250,12,15.15,0,136,769,0,0,23594,34.8,22,2765.19,0,19,5143.4,19,769,765,0,41552,0,1,0,1,13,17907,72,0,1,22352,45,67800,0,0,0,2,3463,27744,45.4,142,377,24,13,0,26,5,0,2,4,10,3,11,18,6,13,0,100,0,0,50800
Charged Off,1,386.09,2,620,2,3,46000,3,3,4,266,21,27.42,0,122,704,2,0,18383,41,27,1607.62,0,8,386.09,28,499,0,0,164276,0,8,1,2,8,33969,73,1,3,9128,57,44800,2,2,8,5,8646,18172,33.4,133,215,10,8,2,16,3,0,1,4,6,10,10,15,5,19,2,85.2,0,0,27300
Charged Off,2,497.96,5,529,3,2,113000,2,3,4,82,34,23.81,0,177,669,1,0,25878,79.9,49,2291.29,1770.8,36,497.96,26,579,575,0,404337,1,4,0,2,16,43501,65,3,5,5497,70,32400,2,4,5,7,26956,5649,79.6,119,174,6,6,6,6,1,1,7,7,17,13,11,29,10,16,3,93.9,57.1,0,27700
Fully Paid,1,273.39,3,335.5,3,1,50000,1,3,4,89,18,19.85,0,214,684,0,0,29588,83.3,18,375.9,0,27,7571.27,26,704,700,0,294264,2,2,2,3,4,20640,96,0,1,2138,91,162000,1,4,0,5,36783,1476,67.2,16,355,19,4,3,19,23,0,2,2,8,3,5,12,5,7,2,83.3,50,0,4500
Fully Paid,1,981.23,4,356,10,1,105000,1,3,4,259,12,28.35,0,311,674,3,0,18749,67.7,40,6036.7,0,31,13492.2,16,659,655,0,216122,3,5,6,9,4,100689,87,4,5,17187,81,27700,7,11,14,15,16625,7598,69.6,121,135,6,4,1,7,0,0,3,5,8,23,7,16,5,13,10,100,20,0,25000
Charged Off,1,440.57,2,248,3,3,77000,2,2,3,349,4,14.45,1,127,664,0,2,6875,75.5,10,1829.78,852.5,37,440.57,12,559,555,0,92005,0,2,0,0,32,10364,35,0,1,2020,44,9100,0,0,1,2,11501,1383,78.7,143,91,21,16,0,21,9,1,3,3,3,4,5,5,5,8,0,90,66.7,1,6500
Fully Paid,1,347.2,2,64,3,1,125000,3,3,4,97,18,27.87,1,9,674,0,0,58332,92,23,1485.9,0,16,346.87,9,704,700,0,288638,1,1,1,1,5,9777,95,0,1,28431,92,63400,0,0,2,2,36079,12480,93,125,320,20,5,4,20,5,0,5,8,10,5,6,13,5,8,1,83,60,0,62400
Fully Paid,1,489.52,2,599,5,1,46000,1,3,4,195,15,30.65,1,194,689,0,0,17771,26.2,36,2619.5,0,38,14.28,37,714,710,0,178965,1,6,0,4,15,54840,106,1,3,8935,61,67749,0,1,3,8,8522,34750,32.4,125,237,8,5,1,8,8,0,5,9,17,8,16,27,7,23,2,97.1,33.3,0,51400
Fully Paid,1,643.47,2,282,5,3,95000,3,3,4,45,30,21.31,0,229,714,0,0,37071,63.6,22,3068.51,0,9,643.36,9,709,705,0,63279,0,7,0,1,16,26208,48,2,3,12994,56,58300,0,0,0,4,3722,19008,54.7,128,175,11,11,0,11,22,0,5,7,9,7,10,15,8,17,2,100,14.3,0,42000
Fully Paid,1,1126.07,2,180,3,2,173000,3,2,3,36,27,22.42,0,85,704,1,0,63825,86.5,31,5608.85,0,32,3353.27,26,754,750,0,444451,2,5,1,3,6,67461,82,1,2,22618,85,73800,0,1,1,6,26144,7270,89,144,406,4,4,5,18,4,0,5,6,10,8,9,16,6,17,2,100,83.3,0,66100
Fully Paid,2,219.83,2,327,3,1,55000,1,2,3,74,34,22.74,0,22,764,1,0,31359,48.8,31,1064.72,0,14,8662.53,13,804,800,0,140539,1,2,1,2,12,20892,80,1,2,7050,58,64300,0,2,8,4,11712,15148,45.5,101,152,5,5,3,14,0,0,3,5,13,8,9,20,4,12,2,100,0,0,27800
Fully Paid,1,286.92,2,421,4,1,105000,2,3,4,45,30,6.31,3,71,674,1,0,7937,60.6,32,1000.96,0,5,4847.86,28,649,645,0,285456,0,5,0,0,41,46430,105,0,2,1819,95,13100,0,0,1,2,19030,236,92.1,53,192,19,19,2,20,4,0,2,2,6,5,13,24,7,19,0,81.2,100,0,3000
Charged Off,1,297.78,4,389,5,3,51000,2,9,10,85,8,13.27,0,25,694,2,0,4072,37,12,2010.13,486.38,8,297.78,19,499,0,0,17797,2,2,1,1,10,13725,74,2,7,1587,60,11000,0,1,2,8,1780,4780,37.1,111,116,0,0,0,0,0,0,5,5,5,3,8,9,8,10,3,100,20,0,7600
Fully Paid,1,672.73,3,139,3,3,65000,2,3,4,162,9,16.49,0,197,674,1,1,6711,83.9,18,4182.22,0,16,672.45,16,744,740,450,43043,0,3,0,1,17,36332,77,1,1,699,78,8000,0,1,3,2,5380,310,80.6,189,179,10,10,2,94,0,0,3,3,6,7,5,9,5,8,1,100,66.7,0,1600
Fully Paid,2,455.26,1,9,3,1,93000,1,3,4,92,18,14.34,0,302,814,0,0,109973,15.8,26,2739.29,0,34,16158.81,33,814,810,0,450130,0,1,0,0,59,6950,23,0,1,11900,18,197400,0,1,1,1,34625,77176,16.7,149,255,22,22,2,22,10,0,5,7,7,6,11,18,6,13,0,100,14.3,0,92600
Fully Paid,1,727.98,4,187,10,3,137000,2,3,4,64,30,18.48,0,308,669,2,0,27103,74.9,32,267.02,0,23,20.47,16,739,735,57,58552,3,5,2,5,4,31449,65,5,9,6668,69,36200,2,0,8,14,3660,2097,89.8,159,162,2,2,1,4,1,0,6,6,10,9,11,22,9,16,7,100,100,0,20500
Fully Paid,1,697.41,3,384,7,1,63000,1,3,4,233,19,28.69,0,283,689,0,0,20519,56.8,24,4076.65,0,13,4.86,16,719,715,0,37687,2,2,1,1,9,17168,59,2,5,5679,58,36100,0,0,1,6,2692,4473,70.8,41,170,0,0,0,2,9,0,3,3,8,2,13,22,10,15,3,95.8,33.3,0,15300
Fully Paid,2,435.02,3,72,1,1,55000,1,3,4,291,39,30.81,0,160,739,0,0,25268,28.4,46,1916.29,0,33,17172.47,26,794,790,0,209919,1,2,1,3,6,49512,94,1,2,8401,40,89000,0,0,1,6,11662,33924,41.3,149,462,7,6,6,22,7,0,5,7,13,15,15,25,8,19,2,97.8,28.6,0,57800
Fully Paid,2,778.38,3,31,4,1,175000,2,3,4,357,4,33.8,0,91,729,0,0,290575,37.8,28,8636.43,0,6,20343.31,26,769,765,851,500115,2,11,2,5,4,155212,94,0,1,10006,66,358500,0,0,2,6,23815,60874,40,70,286,19,4,0,19,5,0,5,7,7,17,9,10,7,21,2,100,14.3,0,101500
Fully Paid,1,648.33,1,496,3,1,85000,1,3,4,2,17,24,3,115,714,0,0,18025,41.9,30,2158.35,0,3,6322.16,26,724,720,0,289813,1,7,0,2,15,69751,76,1,1,7206,65,43000,0,1,0,3,19321,24975,41.9,148,311,2,2,7,2,15,0,7,7,12,10,7,13,7,15,1,90,28.6,0,43000
Fully Paid,1,1017.19,3,441,7,1,106000,2,2,3,109,41,14.19,0,313,679,2,0,19778,68.9,31,5611.39,0,8,13282.21,26,669,665,0,242999,3,9,2,6,3,51865,79,1,5,4438,76,28700,0,2,2,11,12789,2282,79.8,99,92,4,3,2,4,1,0,5,5,9,11,9,18,9,19,3,100,60,0,11300
Fully Paid,1,496.29,4,335.5,3,1,124596,3,9,10,166,9,23.73,0,304,689,1,0,52760,88.8,36,3834,0,16,496.11,9,674,670,0,642781,3,2,1,1,2,43711,56,4,5,11720,82,59400,0,0,2,6,30609,1314,96.8,83,219,4,2,6,4,5,0,10,10,14,3,18,27,16,22,5,100,100,0,41000
Fully Paid,1,722.76,1,639,4,3,450000,2,6,7,27,6,0.7,1,45,724,0,0,18792,37.4,17,1862.38,0,3,7088.35,16,734,730,0,502109,1,0,0,0,44,0,74,1,1,8375,37,50300,0,1,0,1,100422,31508,37.4,143,196,1,1,2,1,16,0,4,4,10,2,4,13,4,5,1,94.1,25,0,50300
Fully Paid,2,757.16,2,111,3,3,89000,2,2,3,44,30,19.26,0,119,759,1,0,29704,26.1,50,3457.11,0,14,30317,13,819,815,0,189617,1,3,0,0,29,19656,33,2,6,15346,29,120400,1,0,2,8,7023,68105,32.4,154,263,4,4,4,4,4,0,8,14,22,5,25,40,10,30,2,98,14.3,0,97600
Charged Off,1,120.68,5,12,7,1,35000,1,3,4,251,12,24.01,3,256,664,2,1,3072,43,12,254.89,0,20,120.68,33,594,590,0,24173,3,2,1,2,7,21101,85,3,3,922,43,7100,3,1,3,5,3021,1100,34,25,193,0,0,0,0,0,0,3,5,7,2,6,10,6,8,4,75,33.3,1,3300
Fully Paid,1,858.05,1,563,5,1,108000,2,2,3,295,39,14.63,0,44,709,0,0,34722,71.7,28,2565.12,0,12,9997.16,34,689,685,0,353769,1,2,1,1,10,21383,75,0,0,7007,73,47800,0,3,1,2,32161,5358,79.5,134,208,44,5,8,90,5,0,4,4,6,7,9,13,8,12,2,100,50,0,26100
Fully Paid,1,229.53,2,484,3,1,60000,1,3,4,293,39,24.6,0,195,739,1,0,8307,22.9,45,575.57,0,11,2.87,26,709,705,0,92482,3,4,1,1,2,28175,55,2,4,1243,42,36200,2,6,4,6,5440,9913,20.1,130,225,1,1,4,1,1,0,3,4,9,10,13,31,9,18,4,97.8,0,0,12400
Fully Paid,1,386.09,2,216,7,3,43000,2,3,4,251,12,18.28,0,125,699,2,0,13131,45.4,31,1463.79,0,5,6164.01,26,674,670,0,17981,4,1,0,0,29,4850,43,4,6,6096,45,28900,0,0,2,6,1498,15141,44.5,112,167,1,1,3,5,1,2,8,9,11,7,13,21,10,14,4,86.7,22.2,0,27300
Fully Paid,2,917.19,5,98,3,1,123000,2,3,4,142,10,21.53,0,143,704,1,0,42372,72.4,32,13259.6,0,3,24223.27,3,644,640,0,322353,1,2,1,1,10,50257,65,3,6,16897,71,58500,1,0,3,7,17909,3541,87.5,144,269,1,1,1,1,4,0,7,7,14,9,15,22,14,18,4,100,57.1,0,28300
Fully Paid,1,361.38,1,273,1,1,118000,1,3,4,295,39,14.06,0,65,749,0,0,24537,27,41,999.86,0,9,721.81,9,794,790,0,259065,0,5,1,2,11,63399,69,1,5,5427,48,105900,2,7,2,7,11264,64863,33.1,134,312,12,11,3,12,11,0,10,15,19,14,17,24,10,23,2,100,0,0,89400
Fully Paid,1,156.48,1,394,9,2,38000,2,2,3,67,34,11.78,0,301,699,1,0,5348,47.3,14,627.97,0,16,156.66,16,734,730,0,10346,0,1,1,1,9,4998,81,0,1,2186,59,11300,1,0,3,2,1293,2873,50.5,125,267,17,9,0,56,4,0,2,3,5,4,7,10,6,8,1,78.6,33.3,0,5800
Fully Paid,1,854.32,3,177,8,3,85000,2,3,4,314,5,11.11,0,284,674,0,0,21139,65.6,26,5706.91,0,16,854.29,26,604,600,0,25820,1,3,0,1,16,4681,42,4,6,12344,59,32200,0,1,0,7,2582,470,97,158,153,0,0,0,12,5,1,3,3,4,11,12,15,6,15,4,88.5,100,0,15800
Charged Off,1,320.7,5,372,2,3,29524.32,3,3,4,254,12,46.71,0,44,684,0,1,2412,96.5,12,2153.9,924.07,37,320.7,15,529,525,0,94802,2,6,2,3,3,92313,89,0,1,1458,89,2500,4,0,8,5,10534,88,96.5,208,54,14,3,0,14,3,0,2,2,2,9,2,2,2,9,3,100,100,0,2500
Fully Paid,1,243.54,5,130,6,1,240000,2,3,4,212,31,7.04,2,48,664,3,5,1604,18,17,543.81,0,20,6180.52,31,649,645,592,78821,3,2,2,2,4,77217,98,3,4,716,71,8900,4,0,20,6,7882,4925,15.1,107,153,2,2,1,2,1,1,2,4,8,4,8,12,3,10,5,85.7,0,0,5800
Fully Paid,1,318.79,2,574,4,2,110000,1,2,3,121,24,28.37,2,59,719,0,1,21745,54.9,42,1440.1,0,6,1882.64,26,699,695,103,71455,0,6,1,2,7,49710,48,1,1,928,50,42100,0,12,0,3,5104,14772,7,164,396,6,6,3,6,13,0,1,5,8,17,9,22,3,15,2,85.4,0,0,15700
Fully Paid,1,407.94,2,487,3,1,34000,3,3,4,165,9,27.11,0,280,689,0,0,28554,66.3,30,1405.9,0,2,8213.46,2,719,715,0,28554,0,0,0,0,12,0,74,1,4,8600,66,43100,0,2,0,4,2040,5739,81,131.5,206,9,9,5,9,22,3,6,6,12,0,14,25,12,14,1,90,66.7,0,30200
Fully Paid,2,610.66,3,134,3,1,65000,3,3,4,51,30,26.9,0,26,704,1,1,11401,45,19,486.93,0,10,26787.94,26,714,710,0,217956,3,2,2,2,9,57478,89,4,6,6788,45,25560,0,0,2,9,19814,4612,45,104,96,1,1,1,1,0,0,5,8,8,7,8,11,6,11,7,100,20,1,23060
Fully Paid,2,544.61,3,412,3,1,186000,2,3,4,363,4,8.29,0,144,679,1,0,19850,71,44,5962.98,0,29,15301.44,9,719,715,0,660999,1,3,2,3,6,39980,85,2,4,6587,71,31222,0,0,4,8,47214,3781,67,117,257,8,6,6,10,4,0,4,7,8,15,10,23,9,14,5,91,75,0,15122
Fully Paid,1,494.5,2,479,11,3,90000,2,3,4,137,10,14.89,1,173,684,0,0,13377,48.1,14,1184.68,0,33,7952.6,32,699,695,0,30053,1,2,1,3,12,16676,61,1,3,8478,54,27800,0,0,0,6,3757,3373,78,104,204,4,4,0,23,5,0,2,4,4,7,6,6,3,8,2,92.9,50,0,15300
Fully Paid,1,487.43,4,626,3,1,27500,2,3,4,129,24,36.36,0,97,684,1,0,6468,40.4,20,1370.74,0,36,11740.41,24,719,715,0,37577,2,2,1,2,4,31109,80,1,3,550,68,16000,1,2,3,5,4175,2584,26.2,202,144,6,4,0,6,6,0,2,2,5,9,7,11,4,9,2,78.9,0,0,3500
Fully Paid,2,1011.77,6,156,1,1,117000,2,3,4,251,12,16.82,0,199,679,1,0,20137,59.7,35,7610.06,0,30,33268.46,16,734,730,0,242568,2,2,0,0,26,9326,26,2,7,6782,42,33710,0,0,1,7,17326,3381,79.8,144,165,0,0,6,4,0,0,5,4,14,6,10,21,7,14,2,97.1,80,0,16710
Fully Paid,1,235.46,3,303,3,3,65000,2,11,11,349,4,6.68,1,261,674,0,1,5123,41.3,16,1334.52,0,19,218.7,26,649,645,0,8175,1,1,0,1,13,3052,76,2,6,1920,50,12400,0,0,0,7,818,1492,73.4,54,52,5,5,2,12,5,0,4,4,4,2,9,12,7,10,2,86.7,50,1,5600
Fully Paid,1,180.18,2,359,3,1,91500,2,3,4,127,24,30.79,3,73,664,1,0,24056,71.2,39,327,0,4,4853.54,9,694,690,0,300287,3,4,2,6,1,116813,44,1,2,2935,59,33800,5,6,6,8,25024,4565,39.1,168,159,3,1,6,37,1,0,1,3,5,17,7,16,4,12,3,84.6,33.3,0,7500
Fully Paid,1,669.46,2,509,10,1,150000,2,3,4,49,30,13.09,0,47,669,0,1,10920,49.4,22,3025.99,0,38,3299.48,26,709,705,0,60879,1,7,1,3,10,46371,77,2,3,4531,67,22100,0,1,3,6,3805,5998,61.6,47,172,4,4,2,12,9,0,4,5,7,8,8,10,6,17,3,100,60,1,15600
Fully Paid,1,451.73,1,434,6,1,85000,1,3,4,247,37,13.56,1,251,749,0,0,18084,46.3,21,1188.27,0,9,340.53,31,829,825,0,140059,1,3,0,0,43,27511,53,1,2,9183,50,39100,0,3,0,2,11672,17628,49.8,136,253,5,5,1,5,19,0,4,5,8,7,8,13,6,12,1,95.2,0,0,35100
Fully Paid,1,204.03,2,511,8,3,53000,1,3,4,50,30,14.4,0,295,699,0,0,4980,90.5,14,366.38,0,36,5346.32,26,704,700,0,17291,1,2,0,1,14,12311,64,1,3,1664,70,5500,0,0,0,4,2161,196,95.7,129,272,1,1,0,18,22,0,4,6,6,4,8,8,6,11,1,100,100,0,4600
Fully Paid,1,270.26,2,599,3,3,72701,3,2,3,139,10,20.42,1,93,674,0,0,6998,33.9,48,1317.78,0,16,270.11,9,764,760,761,228432,0,3,2,2,8,221434,86,1,2,1531,46,19000,3,0,3,4,13437,8902,37.7,242,250,12,8,1,12,9,1,10,11,13,30,14,17,11,17,3,90,9.1,0,14300
Fully Paid,2,483.93,4,486,8,1,150000,1,9,10,92,18,11.66,1,74,689,0,0,21235,41.3,33,1822.27,0,4,18962.5,2,799,795,0,398567,2,2,1,4,3,64702,73,4,5,5090,47,51400,2,4,7,12,26571,20239,39.4,131,132,2,2,4,7,3,1,4,6,7,11,12,17,6,15,7,96.9,16.7,0,33400
Fully Paid,1,518.88,3,335.5,3,1,37534.44,3,3,4,350,4,31.44,0,247,684,1,0,39981,45,28,3710.56,0,16,518.83,16,799,795,0,181626,1,0,0,0,29,0,74,3,7,6579,45,88900,2,0,2,8,13971,31798,48,60,301,6,6,4,9,6,0,7,7,13,2,12,22,11,13,3,100,14.3,0,61200
Fully Paid,1,448.35,2,133,3,1,61983,2,3,4,99,18,2.87,0,51,694,0,1,5455,76.8,5,1426.64,0,11,9668.12,19,744,740,0,162471,0,0,0,0,79,0,74,0,0,2620,77,7100,0,0,0,0,40618,80,97,79,120,36,36,1,36,13,0,1,1,1,1,3,3,2,4,0,100,100,1,2700
Fully Paid,1,615.11,3,125,5,2,63000,1,3,4,89,18,17.49,0,42,679,0,0,14100,92.2,10,4129.96,0,16,615.11,16,679,675,0,27282,0,1,1,1,11,13182,78,0,0,8120,85,15300,0,0,0,1,9094,1200,92.2,11,232,108,11,0,127,5,0,2,2,5,1,2,9,2,3,1,90,100,0,15300
Fully Paid,2,898.13,4,161,3,2,160000,2,3,4,92,18,14.65,1,84,699,0,0,90009,58.4,31,11342.57,0,15,25775.46,34,749,745,0,488852,0,0,0,0,57,0,74,1,1,9437,59,154000,0,1,0,1,27158,36581,55.3,169,424,8,8,4,8,5,0,9,9,11,6,16,20,15,18,1,90.3,22.2,0,81900
Fully Paid,1,631.26,2,411,3,2,58000,3,3,4,291,39,31.24,0,212,684,1,0,19093,91,16,2511.23,0,25,6753.31,16,694,690,0,33242,0,1,1,1,11,14149,87,0,0,2397,91,21050,0,3,1,1,5540,1725,96,187,379,28,11,0,28,2,0,2,7,7,4,5,12,10,6,1,100,100,0,3450
Fully Paid,1,602.3,1,88,3,3,139000,1,2,3,46,30,9.24,0,258,709,0,1,19300,59.9,27,1672.84,0,16,602.13,26,694,690,0,47494,0,6,0,0,87,28194,54,0,1,8833,56,32200,0,0,0,1,3392,1164,93.9,112,169,24,24,0,43,5,0,3,4,9,12,8,15,4,14,0,96.3,75,0,19200
Fully Paid,1,357.05,2,54,3,1,53000,1,3,4,324,3,11.96,0,159,724,0,0,14005,24.3,19,1494.75,0,25,3782.76,37,714,710,0,183051,0,0,0,0,12,0,74,2,9,2864,24,57700,0,1,3,10,12203,36981,25.7,131.5,41,8,7,2,8,8,0,10,10,11,0,14,17,14,15,3,100,0,0,49800
Fully Paid,1,766.12,1,166,4,1,62000,2,2,4,144,10,27.24,0,104,729,0,0,11141,53.6,15,2311.68,0,12,8221.78,13,704,700,0,136158,0,4,1,4,9,40989,67,0,0,6553,64,20800,0,5,0,4,15129,9659,53.6,72,106,68,9,2,68,5,0,3,4,6,7,4,6,3,9,1,100,25,0,20800
Fully Paid,1,78.24,1,149,8,3,29000,2,3,4,290,39,21.19,0,137,759,0,0,1409,10.9,16,314.03,0,13,0.14,26,759,755,0,14859,2,1,0,0,31,13450,68,2,4,738,46,12900,0,0,0,4,1857,7165,15.7,142,365,2,2,0,2,5,0,3,3,5,3,7,13,5,8,2,100,0,0,8500
Fully Paid,1,505.01,2,107,2,3,75000,1,3,4,301,39,19.44,1,285,689,0,0,15196,59.6,26,1452.87,0,28,9896.59,2,709,705,0,113762,0,9,0,0,32,98566,99,1,1,10296,91,25500,1,1,0,1,6692,6204,71,116,146,7,7,0,85,16,0,2,6,9,13,10,13,2,19,1,96.2,50,0,21400
Charged Off,1,189.88,3,360,3,3,50000,2,3,4,87,41,28.73,0,44,744,0,3,5967,29.2,22,689.35,487.57,11,189.88,18,509,505,0,35474,2,3,2,4,6,29507,67,2,7,3933,55,20400,2,0,4,11,3547,12017,32.1,140,208,4,4,2,4,0,0,5,5,7,7,8,13,6,11,4,95.5,0,2,17700
Fully Paid,1,311.02,1,144,3,3,70000,1,4,6,35,27,13.3,0,178,779,0,0,1709,5.1,18,1021.35,0,8,4189.31,26,794,790,0,23078,2,1,0,1,14,21369,86,2,2,738,40,33400,0,0,0,3,2098,21343,6.8,99,162,4,4,0,4,15,0,7,7,10,4,10,14,8,11,2,100,0,0,22900
Charged Off,1,102.96,2,335.5,3,1,24000,1,2,3,155,9,18.05,1,13,674,0,0,5090,32.4,24,477.83,0,32,101,31,564,560,0,91286,2,1,1,3,2,5070,95,2,3,1263,48,15700,1,12,1,7,13041,237,84.2,125,272,2,2,4,16,10,2,1,1,7,8,5,12,4,7,4,87.5,100,0,1500
Fully Paid,1,843.22,1,59,6,1,135000,2,2,3,252,12,8.56,0,20,704,0,0,38029,38.1,25,2206.3,0,29,7460.05,26,694,690,0,385762,0,0,0,0,74,0,74,1,2,16414,38,99900,3,0,3,6,32147,61112,36.1,74,176,8,8,5,15,8,3,5,7,8,1,8,11,6,14,2,88,0,0,95700
