loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
8000,8000,8000,1,7.91,250.36,1,5,600,4,1,63800,1,1,2,3,5,290,39,23.76,1,167,730,734,1,19,NA,11,0,5025,32.2,35,2,0,0,8893.189086,8893.19,8000,893.19,0,0,0,15,3143.7,1,34,684,680,0,NA,1,1,NA,NA,1,0,0,176193,2,2,2,2,6,29427,84,1,2,353,68,15600,1,0,2,4,16018,1013,40.4,0,0,163,294,2,2,2,15,NA,2,19,0,2,6,2,10,10,8,23,6,11,0,0,0,3,97.1,0,0,0,202465,34452,1700,34960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
8000,8000,8000,1,9.17,255.04,2,7,648,5,3,52000,2,1,2,6,8,337,4,11.86,1,102,665,669,0,21,NA,4,0,4715,26.2,16,2,0,0,9158.702815,9158.7,8000,1158.7,0,0,0,38,1262.65,1,26,694,690,0,21,1,1,NA,NA,1,0,219,4715,0,0,0,1,13,0,NA,0,0,2776,26,18000,0,3,5,1,1179,10585,30.8,0,0,139,142,34,13,2,34,57,8,57,2,2,2,3,7,4,4,10,2,4,0,0,1,0,75,0,0,0,18000,4715,15300,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
11000,11000,11000,1,14.85,380.52,3,15,231,5,3,42240,2,1,2,4,1,11,17,19.18,1,132,685,689,0,19,NA,13,0,4903,26.1,16,2,0,0,13675.62929,13675.63,11000,2675.63,0,0,0,16,380.12,1,9,664,660,0,NA,1,1,NA,NA,1,0,0,17527,1,1,1,1,5,12624,90,2,3,1080,53,18800,0,0,3,4,1348,3507,49.2,0,0,5,59,8,5,0,8,NA,11,19,0,5,8,5,6,1,12,15,9,13,0,0,0,3,93.7,0,0,0,32800,17527,6900,14000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
28500,28500,28500,2,18.99,739.15,5,21,488,2,1,70000,2,1,2,3,5,378,43,29.37,0,308,690,694,0,NA,NA,16,0,21710,77,29,2,0,0,38595.77742,38595.78,28500,10095.78,0,0,0,25,20192.2,1,25,754,750,1,NA,1,1,NA,NA,1,0,91,51516,0,10,2,2,9,29806,61,0,4,6712,67,28200,0,1,1,6,3220,2404,81.8,0,0,171,79,18,9,0,33,NA,9,NA,0,3,6,3,5,20,6,9,6,16,0,0,0,2,100,66.7,0,0,77351,51516,13200,49151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
25000,25000,25000,1,6.49,766.12,1,2,328,8,2,120000,1,1,2,2,4,301,39,21.3,0,62,745,749,0,NA,NA,17,0,29581,28,33,2,0,0,27557.44474,27557.44,25000,2557.44,0,0,0,16,765.77,1,9,809,805,0,NA,1,1,NA,NA,1,0,0,205345,1,3,1,1,3,25115,39,1,2,13105,32,105500,0,0,0,3,12834,67219,30.6,0,0,147,348,10,3,1,10,NA,NA,NA,0,6,6,10,21,6,13,26,6,17,0,0,0,2,100,10,0,0,331839,54696,96800,65089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
7000,7000,7000,1,9.17,223.16,2,7,365,8,3,70000,1,1,2,8,10,333,4,16.1,0,264,660,664,2,NA,NA,13,0,2978,47,20,2,0,0,7771.962374,7771.96,7000,771.96,0,0,0,37,142.84,1,9,774,770,0,29,1,1,NA,NA,1,0,0,18851,0,5,0,0,45,15873,38,0,3,1193,47,6400,1,0,3,3,1450,1625,71,0,0,97,96,15,15,0,23,NA,2,NA,0,2,8,4,4,8,8,12,3,13,NA,0,0,0,90,50,0,0,47634,18851,3250,41234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
12000,12000,12000,1,9.8,386.09,2,8,177,2,1,1.00E+05,2,1,2,3,5,251,12,12.07,0,307,665,669,0,NA,NA,10,0,24801,65.4,44,2,0,0,13196.78566,13196.79,12000,1196.79,0,0,0,28,2821.77,1,2,764,760,0,NA,1,1,NA,NA,1,0,0,64010,1,2,0,2,16,39209,97,4,7,12224,82,37900,0,3,4,10,7112,11113,68.1,0,0,122,183,5,5,0,5,NA,3,NA,0,4,6,5,12,17,7,22,6,10,0,0,0,4,100,40,0,0,78247,64010,34800,40347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
5875,5875,5875,1,15.77,205.89,4,16,334,4,3,56000,3,1,2,3,5,252,12,25.65,0,287,670,674,2,NA,NA,5,0,928,38.7,11,2,0,0,7265.055967,7265.06,5875,1390.06,0,0,0,25,2130.68,1,25,749,745,0,NA,1,1,NA,NA,1,0,200,40710,3,3,2,3,1,39782,74,2,2,667,72,2400,2,5,3,5,8142,333,66.7,0,0,122,12,5,1,0,12,NA,1,NA,0,1,2,1,1,9,2,2,2,5,0,0,0,4,100,0,0,0,56536,40710,1000,54136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
18000,18000,18000,2,18.49,461.9,4,20,491,4,3,145000,2,1,2,3,5,361,4,15.54,0,197,670,674,0,33,NA,26,0,36333,47.9,49,2,0,0,25721.3802,25721.38,18000,7721.38,0,0,0,32,10386.23,1,26,704,700,0,33,1,1,NA,NA,1,0,0,91350,2,2,0,1,13,54420,90,3,5,6755,67,75900,1,0,0,7,3972,24131,53.1,0,0,116,189,2,2,5,2,NA,20,NA,3,7,13,11,18,7,23,36,14,26,0,0,0,4,93.9,30,0,0,136740,91350,51500,60243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
28000,28000,28000,1,7.91,876.26,1,5,256,3,1,160000,1,1,2,4,7,377,43,23.69,0,299,710,714,1,NA,NA,16,0,158563,75.2,31,2,0,0,31618.85997,31618.86,28000,3531.24,87.62,0,0,13,60.45,1,13,569,565,0,NA,1,1,NA,NA,1,0,0,863809,1,2,1,2,12,55563,NA,0,3,100973,75,201600,1,5,5,8,57587,38277,66.5,0,0,130,291,14,5,6,14,NA,3,NA,0,4,7,9,10,9,12,16,7,16,0,0,0,2,100,37.5,0,0,995789,214126,167600,117689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
35000,35000,35000,2,9.8,740.21,2,8,405,4,3,205000,2,1,2,8,10,358,4,5.71,0,187,710,714,1,72,NA,10,0,13356,22.8,44,2,0,0,35917.7,35917.7,35000,917.7,0,0,0,1,34484.92,1,34,669,665,0,72,1,1,NA,NA,1,0,0,52253,1,1,1,3,8,38631,NA,2,2,2878,20,58600,2,4,6,5,5225,44719,7.6,1,0,171,513,4,4,2,32,73,1,73,2,3,4,6,13,21,8,20,4,10,0,0,0,3,100,0,0,0,109250,52253,48400,42365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
31800,31800,31800,2,16.59,783.32,4,17,232,2,1,65000,2,1,2,3,5,286,2,24.15,0,285,810,814,0,NA,NA,12,0,17044,17.7,23,2,0,0,36264.31,36264.31,31800,4464.31,0,0,0,30,29287.7,1,29,769,765,0,NA,1,1,NA,NA,1,0,0,151320,0,2,1,1,9,17635,39,0,1,0,25,96300,2,7,2,2,12610,38100,0,0,0,98,129,13,9,7,33,NA,9,NA,0,0,2,4,5,3,9,13,2,12,0,0,0,1,100,0,0,0,303782,34679,38100,45082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
25000,25000,25000,2,17.97,634.43,4,19,199,4,1,105000,1,1,2,3,5,87,41,22.57,0,89,680,684,0,NA,69,10,1,5787,31.3,41,2,0,0,35118.45,35118.45,25000,10118.45,0,0,0,32,13961.76,1,26,719,715,0,NA,1,1,NA,NA,1,0,0,126079,0,4,1,5,9,120292,88,0,1,5720,74,18500,2,16,5,6,14009,9113,38.8,0,0,132,149,19,9,4,29,NA,0,NA,0,2,2,5,5,28,6,8,2,10,0,0,0,1,100,25,1,0,150404,126079,14900,131904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
16000,16000,16000,1,17.27,572.6,4,18,370,9,3,54000,3,1,2,3,5,43,30,20.73,0,178,715,719,1,39,NA,10,0,4280,27.8,16,2,0,0,20655.77399,20655.77,16000,4598.51,57.26,0,0,13,23.29,1,26,499,0,0,NA,1,1,NA,NA,1,0,0,54383,4,1,2,2,4,50103,NA,6,8,1324,28,15400,5,0,8,10,5438,8820,17.6,0,0,162,104,2,2,0,2,NA,3,39,0,2,3,5,5,5,9,11,3,10,0,0,0,8,93.7,0,0,0,69983,54383,10700,54583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
35000,35000,35000,2,16.59,862.15,4,17,469,8,1,139000,2,1,2,2,4,361,4,14.95,0,314,670,674,2,NA,NA,10,0,24127,77.8,28,2,0,0,42004.45401,42004.45,35000,7004.45,0,0,0,28,29152.85,1,2,674,670,0,NA,1,1,NA,NA,1,0,0,437916,4,2,0,0,25,21565,62,4,6,8947,70,31000,3,2,5,8,43792,194,98.9,0,0,54,77,4,4,5,4,NA,4,NA,0,3,6,3,9,3,7,20,7,10,0,0,0,6,100,100,0,0,490301,45692,17000,65551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
18000,18000,18000,1,7.91,563.31,1,5,488,3,2,60000,1,1,1,2,4,166,9,11.52,0,184,680,684,0,NA,NA,12,0,16649,50.3,18,2,0,0,15367.59,15367.59,12560.58,2082.21,0,724.8,7.248,25,563.31,1,34,574,570,0,NA,1,1,NA,NA,1,0,237,249471,1,1,0,1,15,5516,63,2,6,7075,53,33100,1,0,4,8,22679,10489,61.2,0,0,15,90,6,6,1,6,NA,0,NA,1,4,4,5,6,1,10,16,5,12,0,0,0,2,94.4,20,0,0,275636,22165,27000,8754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
10000,10000,10000,1,7.49,311.02,1,4,589,2,1,55500,2,1,2,3,5,66,34,15.05,1,101,700,704,0,19,NA,8,0,13908,41.5,16,2,0,0,11053.24116,11053.24,10000,1053.24,0,0,0,15,3910.18,1,37,729,725,0,22,1,1,NA,NA,1,0,60,197329,1,2,1,3,6,47723,98,0,1,8372,75,33500,1,0,1,4,24666,12592,52.5,0,0,137,154,13,6,2,46,NA,6,NA,0,3,3,4,5,7,5,7,3,8,0,0,1,1,87.5,0,0,0,233647,61631,26500,48688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
8000,8000,8000,1,14.85,276.74,3,15,216,5,3,53040,3,1,2,2,4,371,11,20.54,0,150,660,664,3,42,55,12,1,8195,63,35,2,0,0,10113.19964,10113.2,8000,2113.2,0,0,0,38,2465.78,1,26,649,645,0,NA,1,1,NA,NA,1,0,0,18745,3,1,1,2,5,10550,93,2,8,1463,77,13000,2,4,4,10,1562,2025,73.7,0,0,173,129,0,0,0,3,NA,0,NA,0,6,8,7,14,14,11,21,8,12,0,0,0,3,96.8,85.7,1,0,24400,18745,7700,11400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,4,3,3,47.48,2,3,3,3,27,5,142.44,3879.51,84.35,1,1,1,1,1,NA,NA,NA
15000,15000,15000,1,5.32,451.73,1,1,1,1,1,75000,1,1,2,3,5,33,27,8.75,0,133,780,784,2,NA,NA,11,0,6138,12.3,34,2,0,0,15931.01269,15931.01,15000,931.01,0,0,0,18,8262.68,1,26,799,795,0,NA,1,1,NA,NA,1,0,0,348839,3,1,0,1,22,4326,39,3,3,3763,17,49900,2,0,3,5,31713,24837,13.2,0,0,22,569,2,2,4,6,NA,2,NA,0,1,5,3,13,1,9,28,6,11,0,0,0,4,100,33.3,0,0,402524,10464,28600,11124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
20000,20000,20000,2,11.99,444.79,3,11,91,7,1,155000,2,1,2,5,6,122,24,22.47,1,251,710,714,0,11,NA,17,0,12740,34.8,25,2,0,0,24696.2925,24696.29,20000,4696.29,0,0,0,22,12275.48,1,13,649,645,0,NA,1,1,NA,NA,1,0,0,589998,0,4,0,3,16,59321,60,1,2,2816,60,36600,0,2,0,5,36875,13141,30.8,0,0,157,253,9,9,3,9,NA,22,11,0,3,6,4,6,9,10,12,6,17,0,0,0,1,88,25,0,0,682399,95217,19000,103561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
14000,14000,14000,2,19.89,370.06,5,23,439,4,1,80000,2,1,2,10,2,183,38,14.39,0,49,700,704,0,NA,NA,13,0,28820,58.8,28,2,0,0,14522.34,14522.34,14000,522.34,0,0,0,23,14190.96,1,23,719,715,0,NA,1,1,NA,NA,1,0,0,161577,2,4,0,0,55,9101,23,2,4,9591,43,49000,3,2,3,4,12429,18080,61.4,0,0,147,148,3,3,4,3,NA,1,NA,0,5,5,6,12,5,8,18,5,13,0,0,0,2,100,50,0,0,235487,37921,46900,40257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
20500,20500,20500,1,8.49,647.04,2,6,1,1,3,77700,3,1,2,3,5,366,4,18.56,0,18,685,689,0,NA,53,16,1,11495,39,51,2,0,0,21996.39661,21996.4,20500,1496.4,0,0,0,14,14903.13,1,26,664,660,0,NA,1,1,NA,NA,1,0,0,36371,1,2,0,3,13,24876,71,3,9,3201,56,29500,1,1,0,12,2425,299,91.5,0,0,124,200,1,1,0,46,NA,15,NA,0,1,8,1,13,11,14,40,8,16,0,0,0,3,100,100,1,0,64791,36371,3500,35291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
4700,4700,4700,1,13.99,160.62,3,14,488,7,1,88000,2,1,2,3,5,108,41,14.21,0,150,660,664,0,59,64,6,2,2328,77.6,13,2,0,0,5772.836153,5772.84,4700,1072.84,0,0,0,16,160.27,1,9,649,645,0,83,1,1,NA,NA,1,0,2704,307949,0,2,0,0,32,24818,46,1,3,786,48,3000,4,0,4,4,51325,294,80.4,0,0,133,173,7,7,3,18,83,7,83,1,2,3,2,4,4,3,6,3,6,0,0,0,2,76.9,100,0,0,339546,27146,1500,53598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
28000,28000,28000,2,9.17,583.55,2,7,51,7,1,76008,2,1,2,3,5,361,4,14.47,0,303,690,694,1,45,NA,18,0,38235,43.1,38,2,0,0,33258.68225,33258.68,28000,5258.68,0,0,0,6,15787.84,1,6,734,730,0,45,1,1,NA,NA,1,0,0,38235,2,0,0,0,62,0,NA,3,4,9060,43,88700,0,0,3,4,2249,34094,51.9,0,0,197,243,1,1,1,5,NA,1,NA,0,7,13,10,19,9,18,28,13,18,0,0,0,3,97.3,22.2,0,0,88700,38235,70900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
12000,12000,12000,1,7.91,375.54,1,5,265,4,1,71000,1,1,2,3,5,182,38,24.86,1,297,715,719,0,1,NA,27,0,42125,38.3,65,2,0,0,13136.02076,13136.02,12000,1136.02,0,0,0,21,7101.01,1,26,634,630,0,NA,1,1,NA,NA,1,0,0,314205,0,2,0,3,13,32092,72,2,8,5911,48,110100,0,4,2,11,12568,41515,33.9,0,0,146,315,9,9,5,9,1,9,1,0,7,14,10,25,11,22,49,14,26,0,0,0,2,96.9,10,0,0,435795,74217,62800,44558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
7200,7200,7200,1,7.91,225.33,1,5,494,2,3,42500,2,1,2,2,4,157,9,11.07,5,198,670,674,1,5,NA,10,0,8187,47.1,18,2,0,0,7662.024294,7662.02,7200,462.02,0,0,0,7,5416.63,1,26,719,715,1,22,1,1,NA,NA,1,0,0,8187,1,0,0,0,129,0,NA,1,1,974,47,17400,0,1,1,1,910,2064,41,0,0,146,177,2,2,0,58,5,2,5,2,2,7,2,6,2,10,14,7,10,0,0,1,1,55.6,50,0,0,17400,8187,3500,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
11000,11000,11000,1,7.49,342.12,1,4,1,1,2,33000,1,1,2,3,5,85,8,37.56,0,60,800,804,0,NA,NA,26,0,9867,7.1,44,2,0,0,12304.79482,12304.79,11000,1304.79,0,0,0,16,342.03,1,26,804,800,0,NA,1,1,NA,NA,1,0,0,33480,0,2,0,1,19,23613,71,4,6,2819,20,138000,3,0,2,7,1456,73367,4.3,0,0,138,384,7,7,0,16,NA,8,NA,0,6,12,11,17,4,24,40,12,26,0,0,0,4,100,0,0,0,171175,33480,76700,33175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
11000,11000,11000,2,13.99,255.9,3,14,502,8,1,52000,1,1,1,3,5,349,4,5.7,0,237,660,664,0,NA,NA,8,0,8800,56.8,8,2,0,0,5352.53,5352.53,3016.71,2335.82,0,0,0,34,255.9,1,12,499,0,0,NA,1,1,NA,NA,1,0,0,8800,1,0,0,0,NA,0,NA,1,2,4277,57,15500,0,0,0,2,1257,6700,56.8,0,0,NA,55,2,2,0,2,NA,NA,NA,0,6,6,7,7,0,8,8,6,8,0,0,0,1,100,71.4,0,0,15500,8800,15500,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
3500,3500,3500,1,9.8,112.61,2,8,376,3,1,45000,2,1,2,1,3,236,44,22.29,1,250,725,729,1,21,NA,30,0,3236,26.1,66,2,0,0,4066.574469,4066.57,3500,551.57,15,0,0,16,114.74,1,16,664,660,0,22,1,1,NA,NA,1,0,0,177019,1,21,2,3,3,83964,100,0,0,1427,91,12400,1,1,1,3,6322,4532,35.3,1,0,152,265,25,3,2,38,46,2,46,0,2,3,3,8,45,7,18,3,30,0,0,1,2,95.4,0,0,0,209664,87431,7000,83913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
23850,23850,23850,1,13.44,808.67,3,13,591,6,2,111000,2,1,2,6,8,355,4,13.58,0,309,660,664,2,55,79,24,1,20298,53.3,38,2,0,0,24546.5,24546.5,23850,696.5,0,0,0,23,23773.45,1,13,654,650,0,NA,1,1,NA,NA,1,0,0,69813,3,10,0,2,21,49515,95,3,4,3078,77,38100,1,1,2,6,3173,5050,65.2,0,0,159,132,0,0,0,0,NA,0,NA,0,6,11,9,12,19,14,18,11,24,0,0,0,3,91.7,57.1,1,0,90204,69813,14500,52104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
3600,3600,3600,1,15.77,126.16,4,16,432,6,3,70000,2,1,2,9,11,23,42,14.33,1,50,685,689,0,12,NA,12,0,2442,52,30,2,0,0,4535.03,4535.03,3600,935.03,0,0,0,13,0.73,1,13,679,675,0,25,1,1,NA,NA,1,0,0,44177,0,9,1,1,7,41735,93,1,2,407,89,4700,6,0,7,3,3681,1093,27.1,0,0,136,134,7,7,0,19,36,2,25,6,1,3,1,4,16,3,13,3,12,0,0,0,2,76.7,0,0,0,49778,44177,1500,45078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
16500,16500,16500,1,11.99,547.96,3,11,272,4,1,76000,2,1,2,2,4,375,33,2.56,0,129,725,729,1,NA,NA,12,0,7256,23.5,15,2,0,0,18294.75972,18294.76,16500,1794.76,0,0,0,14,11821.39,1,9,709,705,0,NA,1,1,NA,NA,1,0,0,7256,2,0,0,0,115,0,NA,3,6,6940,24,30900,0,0,1,6,605,9560,42.1,0,0,119,62,1,1,0,1,NA,1,NA,0,1,2,2,2,3,12,12,2,12,0,0,0,3,100,0,0,0,30900,7256,16500,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
8275,8275,8275,1,10.78,270.06,2,9,1,1,1,55000,3,1,2,2,4,37,27,38.05,0,219,715,719,0,NA,NA,10,0,46623,89.7,23,2,0,0,9664.383919,9664.38,8275,1389.38,0,0,0,19,1845.03,1,13,709,705,0,NA,1,1,NA,NA,1,0,0,267768,0,1,0,1,17,7501,75,0,2,20374,87,52000,0,0,0,3,29752,5377,89.7,0,0,144,295,20,17,4,20,NA,NA,NA,0,5,5,6,8,4,7,15,5,10,0,0,0,0,100,66.7,0,0,293433,54124,52000,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
35000,35000,35000,1,17.27,1252.56,4,18,176,2,1,80000,2,1,2,4,7,316,5,15.77,2,190,690,694,0,11,NA,9,0,13859,74.1,19,2,0,0,44777.88189,44777.88,35000,9777.88,0,0,0,9,1252.27,1,9,719,715,0,64,1,1,NA,NA,1,0,0,43461,0,1,1,3,8,27168,92,0,1,9567,86,18700,1,1,1,4,6209,4471,75.2,0,0,152,312,21,8,1,21,NA,8,23,1,3,4,4,6,7,7,10,4,9,0,0,0,1,63.2,66.7,0,0,50604,43461,18000,29470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
20000,20000,20000,1,5.32,602.3,1,1,460,2,1,106000,1,1,2,3,5,11,17,20.04,0,123,735,739,2,NA,NA,14,0,16210,35.2,28,2,0,0,21599.05312,21599.05,20000,1599.05,0,0,0,32,737.93,1,26,644,640,0,NA,1,1,NA,NA,1,0,0,373014,1,7,0,1,14,62372,71,2,2,6478,62,34900,5,0,6,3,28693,10359,46.9,0,0,203,153,4,4,2,11,NA,0,NA,0,3,4,4,5,18,6,8,4,14,0,0,0,2,100,33.3,0,0,439594,78582,25500,88393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
